27.05	-37.87659905
27.1	-37.87659903
27.15	-37.876599
27.2	-37.87659898
27.25	-37.87659896
27.3	-37.87659894
27.35	-37.87659892
27.4	-37.8765989
27.45	-37.87659888
27.5	-37.87659886
27.55	-37.87659884
27.6	-37.87659882
27.65	-37.87659879
27.7	-37.87659878
27.75	-37.87659876
27.8	-37.87659874
27.85	-37.87659872
27.9	-37.8765987
27.95	-37.87659868
28	-37.87659866
28.05	-37.87659864
28.1	-37.87659862
28.15	-37.8765986
28.2	-37.87659859
28.25	-37.87659857
28.3	-37.87659855
28.35	-37.87659853
28.4	-37.87659852
28.45	-37.8765985
28.5	-37.87659848
28.55	-37.87659846
28.6	-37.87659845
28.65	-37.87659843
28.7	-37.87659841
28.75	-37.8765984
28.8	-37.87659838
28.85	-37.87659836
28.9	-37.87659835
28.95	-37.87659833
29	-37.87659832
29.05	-37.8765983
29.1	-37.87659829
29.15	-37.87659827
29.2	-37.87659825
29.25	-37.87659824
29.3	-37.87659822
29.35	-37.87659821
29.4	-37.8765982
29.45	-37.87659818
29.5	-37.87659817
29.55	-37.87659815
29.6	-37.87659814
29.65	-37.87659812
29.7	-37.87659811
29.75	-37.8765981
29.8	-37.87659808
29.85	-37.87659807
29.9	-37.87659805
29.95	-37.87659804
30	-37.87659803
30.05	-37.87659801
30.1	-37.876598
30.15	-37.87659799
30.2	-37.87659798
30.25	-37.87659796
30.3	-37.87659795
30.35	-37.87659794
30.4	-37.87659793
30.45	-37.87659791
30.5	-37.8765979
30.55	-37.87659789
30.6	-37.87659788
30.65	-37.87659786
30.7	-37.87659785
30.75	-37.87659784
30.8	-37.87659783
30.85	-37.87659782
30.9	-37.87659781
30.95	-37.87659779
31	-37.87659778
31.05	-37.87659777
31.1	-37.87659776
31.15	-37.87659775
31.2	-37.87659774
31.25	-37.87659773
31.3	-37.87659772
31.35	-37.87659771
31.4	-37.8765977
31.45	-37.87659769
31.5	-37.87659768
31.55	-37.87659767
31.6	-37.87659765
31.65	-37.87659764
31.7	-37.87659763
31.75	-37.87659762
31.8	-37.87659761
31.85	-37.8765976
31.9	-37.87659759
31.95	-37.87659759
32	-37.87659758
32.05	-37.87659757
32.1	-37.87659756
32.15	-37.87659755
32.2	-37.87659754
32.25	-37.87659753
32.3	-37.87659752
32.35	-37.87659751
32.4	-37.8765975
32.45	-37.87659749
32.5	-37.87659748
32.55	-37.87659747
32.6	-37.87659747
32.65	-37.87659746
32.7	-37.87659745
32.75	-37.87659744
32.8	-37.87659743
32.85	-37.87659742
32.9	-37.87659741
32.95	-37.87659741
33	-37.8765974
33.05	-37.87659739
33.1	-37.87659738
33.15	-37.87659737
33.2	-37.87659737
33.25	-37.87659736
33.3	-37.87659735
33.35	-37.87659734
33.4	-37.87659733
33.45	-37.87659733
33.5	-37.87659732
33.55	-37.87659731
33.6	-37.8765973
33.65	-37.8765973
33.7	-37.87659729
33.75	-37.87659728
33.8	-37.87659727
33.85	-37.87659727
33.9	-37.87659726
33.95	-37.87659725
34	-37.87659724
34.05	-37.87659724
34.1	-37.87659723
34.15	-37.87659722
34.2	-37.87659722
34.25	-37.87659721
34.3	-37.8765972
34.35	-37.8765972
34.4	-37.87659719
34.45	-37.87659718
34.5	-37.87659718
34.55	-37.87659717
34.6	-37.87659716
34.65	-37.87659716
34.7	-37.87659715
34.75	-37.87659714
34.8	-37.87659714
34.85	-37.87659713
34.9	-37.87659713
34.95	-37.87659712
35	-37.87659711
35.05	-37.87659711
35.1	-37.8765971
35.15	-37.87659709
35.2	-37.87659709
35.25	-37.87659708
35.3	-37.87659708
35.35	-37.87659707
35.4	-37.87659707
35.45	-37.87659706
35.5	-37.87659705
35.55	-37.87659705
35.6	-37.87659704
35.65	-37.87659704
35.7	-37.87659703
35.75	-37.87659703
35.8	-37.87659702
35.85	-37.87659701
35.9	-37.87659701
35.95	-37.876597
36	-37.876597
36.05	-37.87659699
36.1	-37.87659699
36.15	-37.87659698
36.2	-37.87659698
36.25	-37.87659697
36.3	-37.87659697
36.35	-37.87659696
36.4	-37.87659696
36.45	-37.87659695
36.5	-37.87659695
36.55	-37.87659694
36.6	-37.87659694
36.65	-37.87659693
36.7	-37.87659693
36.75	-37.87659692
36.8	-37.87659692
36.85	-37.87659691
36.9	-37.87659691
36.95	-37.8765969
37	-37.8765969
37.05	-37.87659689
37.1	-37.87659689
37.15	-37.87659689
37.2	-37.87659688
37.25	-37.87659688
37.3	-37.87659687
37.35	-37.87659687
37.4	-37.87659686
37.45	-37.87659686
37.5	-37.87659685
37.55	-37.87659685
37.6	-37.87659685
37.65	-37.87659684
37.7	-37.87659684
37.75	-37.87659683
37.8	-37.87659683
37.85	-37.87659682
37.9	-37.87659682
37.95	-37.87659682
38	-37.87659681
38.05	-37.87659681
38.1	-37.8765968
38.15	-37.8765968
38.2	-37.8765968
38.25	-37.87659679
38.3	-37.87659679
38.35	-37.87659678
38.4	-37.87659678
38.45	-37.87659678
38.5	-37.87659677
38.55	-37.87659677
38.6	-37.87659677
38.65	-37.87659676
38.7	-37.87659676
38.75	-37.87659675
38.8	-37.87659675
38.85	-37.87659675
38.9	-37.87659674
38.95	-37.87659674
39	-37.87659674
39.05	-37.87659673
39.1	-37.87659673
39.15	-37.87659673
39.2	-37.87659672
39.25	-37.87659672
39.3	-37.87659671
39.35	-37.87659671
39.4	-37.87659671
39.45	-37.8765967
39.5	-37.8765967
39.55	-37.8765967
39.6	-37.87659669
39.65	-37.87659669
39.7	-37.87659669
39.75	-37.87659669
39.8	-37.87659668
39.85	-37.87659668
39.9	-37.87659667
39.95	-37.87659667
40	-37.87659667
40.05	-37.87659667
40.1	-37.87659666
40.15	-37.87659666
40.2	-37.87659666
40.25	-37.87659665
40.3	-37.87659665
40.35	-37.87659665
40.4	-37.87659664
40.45	-37.87659664
40.5	-37.87659664
40.55	-37.87659664
40.6	-37.87659663
40.65	-37.87659663
40.7	-37.87659663
40.75	-37.87659662
40.8	-37.87659662
40.85	-37.87659662
40.9	-37.87659662
40.95	-37.87659661
41	-37.87659661
41.05	-37.87659661
41.1	-37.8765966
41.15	-37.8765966
41.2	-37.8765966
41.25	-37.8765966
41.3	-37.87659659
41.35	-37.87659659
41.4	-37.87659659
41.45	-37.87659659
41.5	-37.87659658
41.55	-37.87659658
41.6	-37.87659658
41.65	-37.87659657
41.7	-37.87659657
41.75	-37.87659657
41.8	-37.87659657
41.85	-37.87659656
41.9	-37.87659656
41.95	-37.87659656
42	-37.87659656
42.05	-37.87659655
42.1	-37.87659655
42.15	-37.87659655
42.2	-37.87659655
42.25	-37.87659654
42.3	-37.87659654
42.35	-37.87659654
42.4	-37.87659654
42.45	-37.87659654
42.5	-37.87659653
42.55	-37.87659653
42.6	-37.87659653
42.65	-37.87659653
42.7	-37.87659652
42.75	-37.87659652
42.8	-37.87659652
42.85	-37.87659652
42.9	-37.87659652
42.95	-37.87659651
43	-37.87659651
43.05	-37.87659651
43.1	-37.87659651
43.15	-37.8765965
43.2	-37.8765965
43.25	-37.8765965
43.3	-37.8765965
43.35	-37.8765965
43.4	-37.87659649
43.45	-37.87659649
43.5	-37.87659649
43.55	-37.87659649
43.6	-37.87659649
43.65	-37.87659648
43.7	-37.87659648
43.75	-37.87659648
43.8	-37.87659648
43.85	-37.87659648
43.9	-37.87659647
43.95	-37.87659647
44	-37.87659647
44.05	-37.87659647
44.1	-37.87659647
44.15	-37.87659646
44.2	-37.87659646
44.25	-37.87659646
44.3	-37.87659646
44.35	-37.87659646
44.4	-37.87659645
44.45	-37.87659645
44.5	-37.87659645
44.55	-37.87659645
44.6	-37.87659645
44.65	-37.87659644
44.7	-37.87659644
44.75	-37.87659644
44.8	-37.87659644
44.85	-37.87659644
44.9	-37.87659644
44.95	-37.87659643
45	-37.87659643
45.05	-37.87659643
45.1	-37.87659643
45.15	-37.87659643
45.2	-37.87659643
45.25	-37.87659642
45.3	-37.87659642
45.35	-37.87659642
45.4	-37.87659642
45.45	-37.87659642
45.5	-37.87659642
45.55	-37.87659641
45.6	-37.87659641
45.65	-37.87659641
45.7	-37.87659641
45.75	-37.87659641
45.8	-37.87659641
45.85	-37.8765964
45.9	-37.8765964
45.95	-37.8765964
46	-37.8765964
46.05	-37.8765964
46.1	-37.8765964
46.15	-37.87659639
46.2	-37.87659639
46.25	-37.87659639
46.3	-37.87659639
46.35	-37.87659639
46.4	-37.87659639
46.45	-37.87659639
46.5	-37.87659638
46.55	-37.87659638
46.6	-37.87659638
46.65	-37.87659638
46.7	-37.87659638
46.75	-37.87659638
46.8	-37.87659638
46.85	-37.87659637
46.9	-37.87659637
46.95	-37.87659637
47	-37.87659637
47.05	-37.87659637
47.1	-37.87659637
47.15	-37.87659637
47.2	-37.87659636
47.25	-37.87659636
47.3	-37.87659636
47.35	-37.87659636
47.4	-37.87659636
47.45	-37.87659636
47.5	-37.87659636
47.55	-37.87659635
47.6	-37.87659635
47.65	-37.87659635
47.7	-37.87659635
47.75	-37.87659635
47.8	-37.87659635
47.85	-37.87659635
47.9	-37.87659635
47.95	-37.87659634
48	-37.87659634
48.05	-37.87659634
48.1	-37.87659634
48.15	-37.87659634
48.2	-37.87659634
48.25	-37.87659634
48.3	-37.87659634
48.35	-37.87659633
48.4	-37.87659633
48.45	-37.87659633
48.5	-37.87659633
48.55	-37.87659633
48.6	-37.87659633
48.65	-37.87659633
48.7	-37.87659633
48.75	-37.87659633
48.8	-37.87659632
48.85	-37.87659632
48.9	-37.87659632
48.95	-37.87659632
49	-37.87659632
49.05	-37.87659632
49.1	-37.87659632
49.15	-37.87659632
49.2	-37.87659631
49.25	-37.87659631
49.3	-37.87659631
49.35	-37.87659631
49.4	-37.87659631
49.45	-37.87659631
49.5	-37.87659631
49.55	-37.87659631
49.6	-37.87659631
49.65	-37.8765963
49.7	-37.8765963
49.75	-37.8765963
49.8	-37.8765963
49.85	-37.8765963
49.9	-37.8765963
49.95	-37.8765963
50	-37.8765963
50.05	-37.8765963
50.1	-37.8765963
50.15	-37.87659629
50.2	-37.87659629
50.25	-37.87659629
