143.000000000	∞	000.108533418	000.019507471	000.014707022	000.001395553	000.000369263	000.000063400	000.000063400
144.000000000	∞	000.107936016	000.019421221	000.014645151	000.001389837	000.000367838	000.000063162	000.000063162
145.000000000	∞	000.107345506	000.019335782	000.014583828	000.001384170	000.000366424	000.000062926	000.000062926
146.000000000	∞	000.106761768	000.019251144	000.014523046	000.001378551	000.000365021	000.000062692	000.000062692
147.000000000	∞	000.106184684	000.019167296	000.014462800	000.001372980	000.000363629	000.000062460	000.000062460
148.000000000	∞	000.105614138	000.019084226	000.014403081	000.001367456	000.000362248	000.000062229	000.000062229
149.000000000	∞	000.105050018	000.019001923	000.014343883	000.001361979	000.000360878	000.000062000	000.000062000
150.000000000	∞	000.104492215	000.018920378	000.014285199	000.001356548	000.000359519	000.000061773	000.000061773
151.000000000	∞	000.103940621	000.018839579	000.014227023	000.001351163	000.000358170	000.000061547	000.000061547
152.000000000	∞	000.103395130	000.018759516	000.014169349	000.001345822	000.000356831	000.000061324	000.000061324
153.000000000	∞	000.102855642	000.018680180	000.014112170	000.001340526	000.000355503	000.000061101	000.000061101
154.000000000	∞	000.102322054	000.018601561	000.014055479	000.001335274	000.000354185	000.000060881	000.000060881
155.000000000	∞	000.101794270	000.018523648	000.013999272	000.001330065	000.000352877	000.000060662	000.000060662
156.000000000	∞	000.101272194	000.018446432	000.013943541	000.001324898	000.000351579	000.000060445	000.000060445
157.000000000	∞	000.100755731	000.018369905	000.013888281	000.001319775	000.000350291	000.000060229	000.000060229
158.000000000	∞	000.100244791	000.018294056	000.013833485	000.001314693	000.000349013	000.000060015	000.000060015
159.000000000	∞	000.099739283	000.018218877	000.013779149	000.001309652	000.000347744	000.000059802	000.000059802
160.000000000	∞	000.099239120	000.018144359	000.013725266	000.001304652	000.000346485	000.000059591	000.000059591
161.000000000	∞	000.098744215	000.018070493	000.013671831	000.001299693	000.000345236	000.000059381	000.000059381
162.000000000	∞	000.098254487	000.017997270	000.013618838	000.001294773	000.000343995	000.000059173	000.000059173
163.000000000	∞	000.097769850	000.017924683	000.013566283	000.001289893	000.000342765	000.000058967	000.000058967
164.000000000	∞	000.097290227	000.017852722	000.013514158	000.001285052	000.000341543	000.000058762	000.000058762
165.000000000	∞	000.096815537	000.017781380	000.013462461	000.001280249	000.000340330	000.000058558	000.000058558
166.000000000	∞	000.096345704	000.017710649	000.013411184	000.001275484	000.000339127	000.000058356	000.000058356
167.000000000	∞	000.095880652	000.017640520	000.013360324	000.001270757	000.000337932	000.000058156	000.000058156
168.000000000	∞	000.095420307	000.017570987	000.013309874	000.001266067	000.000336746	000.000057956	000.000057956
169.000000000	∞	000.094964598	000.017502041	000.013259831	000.001261414	000.000335569	000.000057759	000.000057759
170.000000000	∞	000.094513452	000.017433675	000.013210189	000.001256797	000.000334400	000.000057562	000.000057562
171.000000000	∞	000.094066801	000.017365881	000.013160943	000.001252216	000.000333240	000.000057367	000.000057367
172.000000000	∞	000.093624577	000.017298653	000.013112089	000.001247671	000.000332088	000.000057174	000.000057174
173.000000000	∞	000.093186713	000.017231984	000.013063623	000.001243160	000.000330945	000.000056981	000.000056981
174.000000000	∞	000.092753143	000.017165865	000.013015539	000.001238684	000.000329810	000.000056790	000.000056790
175.000000000	∞	000.092323804	000.017100291	000.012967833	000.001234243	000.000328683	000.000056601	000.000056601
176.000000000	∞	000.091898633	000.017035254	000.012920500	000.001229836	000.000327564	000.000056413	000.000056413
177.000000000	∞	000.091477568	000.016970749	000.012873537	000.001225461	000.000326454	000.000056226	000.000056226
178.000000000	∞	000.091060550	000.016906767	000.012826939	000.001221121	000.000325351	000.000056040	000.000056040
179.000000000	∞	000.090647519	000.016843304	000.012780701	000.001216812	000.000324256	000.000055856	000.000055856
180.000000000	∞	000.090238417	000.016780352	000.012734820	000.001212537	000.000323169	000.000055672	000.000055672
181.000000000	∞	000.089833188	000.016717906	000.012689291	000.001208293	000.000322089	000.000055491	000.000055491
182.000000000	∞	000.089431775	000.016655959	000.012644111	000.001204081	000.000321017	000.000055310	000.000055310
183.000000000	∞	000.089034125	000.016594505	000.012599275	000.001199900	000.000319953	000.000055131	000.000055131
184.000000000	∞	000.088640183	000.016533538	000.012554780	000.001195751	000.000318896	000.000054952	000.000054952
185.000000000	∞	000.088249897	000.016473052	000.012510621	000.001191632	000.000317846	000.000054775	000.000054775
186.000000000	∞	000.087863215	000.016413042	000.012466794	000.001187543	000.000316804	000.000054600	000.000054600
187.000000000	∞	000.087480087	000.016353502	000.012423297	000.001183484	000.000315769	000.000054425	000.000054425
188.000000000	∞	000.087100464	000.016294427	000.012380125	000.001179455	000.000314741	000.000054252	000.000054252
189.000000000	∞	000.086724296	000.016235810	000.012337275	000.001175455	000.000313721	000.000054080	000.000054080
190.000000000	∞	000.086351536	000.016177647	000.012294742	000.001171484	000.000312707	000.000053908	000.000053908
191.000000000	∞	000.085982136	000.016119932	000.012252524	000.001167542	000.000311700	000.000053738	000.000053738
192.000000000	∞	000.085616051	000.016062660	000.012210617	000.001163628	000.000310700	000.000053570	000.000053570
193.000000000	∞	000.085253236	000.016005825	000.012169018	000.001159743	000.000309707	000.000053402	000.000053402
194.000000000	∞	000.084893646	000.015949423	000.012127723	000.001155885	000.000308721	000.000053235	000.000053235
195.000000000	∞	000.084537237	000.015893449	000.012086728	000.001152054	000.000307741	000.000053070	000.000053070
196.000000000	∞	000.084183968	000.015837898	000.012046031	000.001148251	000.000306768	000.000052906	000.000052906
197.000000000	∞	000.083833794	000.015782764	000.012005628	000.001144475	000.000305801	000.000052742	000.000052742
198.000000000	∞	000.083486677	000.015728043	000.011965516	000.001140725	000.000304841	000.000052580	000.000052580
199.000000000	∞	000.083142574	000.015673731	000.011925692	000.001137002	000.000303888	000.000052419	000.000052419
200.000000000	∞	000.082801447	000.015619823	000.011886152	000.001133304	000.000302940	000.000052259	000.000052259
201.000000000	∞	000.082463255	000.015566314	000.011846895	000.001129633	000.000301999	000.000052099	000.000052099
202.000000000	∞	000.082127962	000.015513199	000.011807916	000.001125987	000.000301064	000.000051941	000.000051941
203.000000000	∞	000.081795528	000.015460475	000.011769212	000.001122366	000.000300136	000.000051784	000.000051784
204.000000000	∞	000.081465917	000.015408137	000.011730782	000.001118770	000.000299213	000.000051628	000.000051628
205.000000000	∞	000.081139092	000.015356180	000.011692621	000.001115199	000.000298297	000.000051473	000.000051473
206.000000000	∞	000.080815018	000.015304601	000.011654727	000.001111652	000.000297386	000.000051319	000.000051319
207.000000000	∞	000.080493659	000.015253395	000.011617097	000.001108130	000.000296481	000.000051166	000.000051166
208.000000000	∞	000.080174981	000.015202558	000.011579728	000.001104631	000.000295583	000.000051014	000.000051014
209.000000000	∞	000.079858949	000.015152086	000.011542618	000.001101157	000.000294690	000.000050863	000.000050863
210.000000000	∞	000.079545531	000.015101975	000.011505764	000.001097705	000.000293803	000.000050712	000.000050712
211.000000000	∞	000.079234694	000.015052221	000.011469163	000.001094277	000.000292921	000.000050563	000.000050563
212.000000000	∞	000.078926404	000.015002820	000.011432813	000.001090872	000.000292045	000.000050415	000.000050415
213.000000000	∞	000.078620631	000.014953769	000.011396710	000.001087490	000.000291175	000.000050267	000.000050267
214.000000000	∞	000.078317343	000.014905064	000.011360853	000.001084130	000.000290310	000.000050121	000.000050121
215.000000000	∞	000.078016510	000.014856700	000.011325239	000.001080793	000.000289451	000.000049975	000.000049975
216.000000000	∞	000.077718101	000.014808675	000.011289865	000.001077477	000.000288598	000.000049831	000.000049831
217.000000000	∞	000.077422086	000.014760984	000.011254730	000.001074184	000.000287749	000.000049687	000.000049687
218.000000000	∞	000.077128437	000.014713625	000.011219829	000.001070912	000.000286906	000.000049544	000.000049544
219.000000000	∞	000.076837125	000.014666593	000.011185162	000.001067662	000.000286068	000.000049402	000.000049402
220.000000000	∞	000.076548120	000.014619885	000.011150726	000.001064432	000.000285236	000.000049261	000.000049261
221.000000000	∞	000.076261396	000.014573498	000.011116518	000.001061224	000.000284409	000.000049120	000.000049120
222.000000000	∞	000.075976926	000.014527428	000.011082536	000.001058037	000.000283586	000.000048981	000.000048981
223.000000000	∞	000.075694681	000.014481673	000.011048778	000.001054870	000.000282769	000.000048842	000.000048842
224.000000000	∞	000.075414636	000.014436228	000.011015241	000.001051724	000.000281957	000.000048705	000.000048705
225.000000000	∞	000.075136765	000.014391091	000.010981924	000.001048598	000.000281150	000.000048568	000.000048568
226.000000000	∞	000.074861042	000.014346258	000.010948824	000.001045491	000.000280348	000.000048431	000.000048431
227.000000000	∞	000.074587441	000.014301726	000.010915939	000.001042405	000.000279551	000.000048296	000.000048296
