  0.114985778293E+01 -0.110255799202E+01  0.000000000000E+00  0.121563412577E+01  0.114985778293E+01  0.209006887547E-02
  0.115194785180E+01 -0.122764380572E+01  0.000000000000E+00  0.150710931373E+01  0.115194785180E+01  0.209006887547E-02
  0.115403792068E+01 -0.136141961246E+01  0.000000000000E+00  0.185346336120E+01  0.115403792068E+01  0.209006887547E-02
  0.115612798955E+01 -0.150362483525E+01  0.000000000000E+00  0.226088764518E+01  0.115612798955E+01  0.209006887547E-02
  0.115821805843E+01 -0.165384267083E+01  0.000000000000E+00  0.273519557986E+01  0.115821805843E+01  0.209006887547E-02
  0.116030812731E+01 -0.181148878248E+01  0.000000000000E+00  0.328149160905E+01  0.116030812731E+01  0.209006887547E-02
  0.116239819618E+01 -0.197580274436E+01  0.000000000000E+00  0.390379648462E+01  0.116239819618E+01  0.209006887547E-02
  0.116448826506E+01 -0.214584285685E+01  0.000000000000E+00  0.460464156630E+01  0.116448826506E+01  0.209006887547E-02
  0.116657833393E+01 -0.232048491449E+01  0.000000000000E+00  0.538465023837E+01  0.116657833393E+01  0.209006887547E-02
  0.116866840281E+01 -0.249842544136E+01  0.000000000000E+00  0.624212968603E+01  0.116866840281E+01  0.209006887547E-02
  0.117075847168E+01 -0.267818981212E+01  0.000000000000E+00  0.717270066973E+01  0.117075847168E+01  0.209006887547E-02
  0.117284854056E+01 -0.285814555084E+01  0.000000000000E+00  0.816899598981E+01  0.117284854056E+01  0.209006887547E-02
  0.117493860943E+01 -0.303652094681E+01  0.000000000000E+00  0.922045946044E+01  0.117493860943E+01  0.209006887547E-02
  0.117702867831E+01 -0.321142894989E+01  0.000000000000E+00  0.103132759002E+02  0.117702867831E+01  0.209006887547E-02
  0.117911874718E+01 -0.338089611412E+01  0.000000000000E+00  0.114304585345E+02  0.117911874718E+01  0.209006887547E-02
  0.118120881606E+01 -0.354289615350E+01  0.000000000000E+00  0.125521131545E+02  0.118120881606E+01  0.209006887547E-02
  0.118329888494E+01 -0.369538746700E+01  0.000000000000E+00  0.136558885312E+02  0.118329888494E+01  0.209006887547E-02
  0.118538895381E+01 -0.383635379084E+01  0.000000000000E+00  0.147176104085E+02  0.118538895381E+01  0.209006887547E-02
  0.118747902269E+01 -0.396384695423E+01  0.000000000000E+00  0.157120826766E+02  0.118747902269E+01  0.209006887547E-02
  0.118956909156E+01 -0.407603056078E+01  0.000000000000E+00  0.166140251324E+02  0.118956909156E+01  0.209006887547E-02
  0.119165916044E+01 -0.417122330139E+01  0.000000000000E+00  0.173991038301E+02  0.119165916044E+01  0.209006887547E-02
  0.119374922931E+01 -0.424794053343E+01  0.000000000000E+00  0.180449987755E+02  0.119374922931E+01  0.209006887547E-02
  0.119583929819E+01 -0.430493274321E+01  0.000000000000E+00  0.185324459236E+02  0.119583929819E+01  0.209006887547E-02
  0.119792936706E+01 -0.434121954732E+01  0.000000000000E+00  0.188461871581E+02  0.119792936706E+01  0.209006887547E-02
  0.120001943594E+01 -0.435611798627E+01  0.000000000000E+00  0.189757639103E+02  0.120001943594E+01  0.209006887547E-02
  0.120210950481E+01 -0.434926401916E+01  0.000000000000E+00  0.189160975083E+02  0.120210950481E+01  0.209006887547E-02
  0.120419957369E+01 -0.432062633642E+01  0.000000000000E+00  0.186678119390E+02  0.120419957369E+01  0.209006887547E-02
  0.120628964257E+01 -0.427051186186E+01  0.000000000000E+00  0.182372715623E+02  0.120628964257E+01  0.209006887547E-02
  0.120837971144E+01 -0.419956260501E+01  0.000000000000E+00  0.176363260734E+02  0.120837971144E+01  0.209006887547E-02
  0.121046978032E+01 -0.410874383761E+01  0.000000000000E+00  0.168817759231E+02  0.121046978032E+01  0.209006887547E-02
  0.121255984919E+01 -0.399932388958E+01  0.000000000000E+00  0.159945915738E+02  0.121255984919E+01  0.209006887547E-02
  0.121464991807E+01 -0.387284617438E+01  0.000000000000E+00  0.149989374904E+02  0.121464991807E+01  0.209006887547E-02
  0.121673998694E+01 -0.373109383758E+01  0.000000000000E+00  0.139210612248E+02  0.121673998694E+01  0.209006887547E-02
  0.121883005582E+01 -0.357604495696E+01  0.000000000000E+00  0.127880975342E+02  0.121883005582E+01  0.209006887547E-02
  0.122092012469E+01 -0.340982019306E+01  0.000000000000E+00  0.116268737490E+02  0.122092012469E+01  0.209006887547E-02
  0.122301019357E+01 -0.323462867504E+01  0.000000000000E+00  0.104628226654E+02  0.122301019357E+01  0.209006887547E-02
  0.122510026244E+01 -0.305271458739E+01  0.000000000000E+00  0.931906635207E+01  0.122510026244E+01  0.209006887547E-02
  0.122719033132E+01 -0.286630612169E+01  0.000000000000E+00  0.821571078325E+01  0.122719033132E+01  0.209006887547E-02
  0.122928040020E+01 -0.267756826176E+01  0.000000000000E+00  0.716937179641E+01  0.122928040020E+01  0.209006887547E-02
  0.123137046907E+01 -0.248856062813E+01  0.000000000000E+00  0.619293399990E+01  0.123137046907E+01  0.209006887547E-02
  0.123346053795E+01 -0.230120133035E+01  0.000000000000E+00  0.529552756279E+01  0.123346053795E+01  0.209006887547E-02
  0.123555060682E+01 -0.211723747976E+01  0.000000000000E+00  0.448269454570E+01  0.123555060682E+01  0.209006887547E-02
  0.123764067570E+01 -0.193822271652E+01  0.000000000000E+00  0.375670729884E+01  0.123764067570E+01  0.209006887547E-02
  0.123973074457E+01 -0.176550181732E+01  0.000000000000E+00  0.311699666696E+01  0.123973074457E+01  0.209006887547E-02
  0.124182081345E+01 -0.160020218745E+01  0.000000000000E+00  0.256064704072E+01  0.124182081345E+01  0.209006887547E-02
  0.124391088232E+01 -0.144323181200E+01  0.000000000000E+00  0.208291806317E+01  0.124391088232E+01  0.209006887547E-02
  0.124600095120E+01 -0.129528305341E+01  0.000000000000E+00  0.167775818845E+01  0.124600095120E+01  0.209006887547E-02
  0.124809102007E+01 -0.115684154071E+01  0.000000000000E+00  0.133828235030E+01  0.124809102007E+01  0.209006887547E-02
  0.125018108895E+01 -0.102819930070E+01  0.000000000000E+00  0.105719380195E+01  0.125018108895E+01  0.209006887547E-02
  0.125227115783E+01 -0.909471231934E+00  0.000000000000E+00  0.827137921716E+00  0.125227115783E+01  0.209006887547E-02
  0.125436122670E+01 -0.800614015377E+00  0.000000000000E+00  0.640982801618E+00  0.125436122670E+01  0.209006887547E-02
  0.125645129558E+01 -0.701446585748E+00  0.000000000000E+00  0.492027312658E+00  0.125645129558E+01  0.209006887547E-02
  0.125854136445E+01 -0.611671348895E+00  0.000000000000E+00  0.374141839059E+00  0.125854136445E+01  0.209006887547E-02
  0.126063143333E+01 -0.530895415491E+00  0.000000000000E+00  0.281849942190E+00  0.126063143333E+01  0.209006887547E-02
  0.126272150220E+01 -0.458651223446E+00  0.000000000000E+00  0.210360944768E+00  0.126272150220E+01  0.209006887547E-02
  0.126481157108E+01 -0.394416033125E+00  0.000000000000E+00  0.155564007186E+00  0.126481157108E+01  0.209006887547E-02
  0.126690163995E+01 -0.337629894720E+00  0.000000000000E+00  0.113993945809E+00  0.126690163995E+01  0.209006887547E-02
  0.126899170883E+01 -0.287711800161E+00  0.000000000000E+00  0.827780799517E-01  0.126899170883E+01  0.209006887547E-02
  0.127108177771E+01 -0.244073838299E+00  0.000000000000E+00  0.595720385420E-01  0.127108177771E+01  0.209006887547E-02
  0.127317184658E+01 -0.206133268177E+00  0.000000000000E+00  0.424909242492E-01  0.127317184658E+01  0.209006887547E-02
  0.127526191546E+01 -0.173322508579E+00  0.000000000000E+00  0.300406919801E-01  0.127526191546E+01  0.209006887547E-02
  0.127735198433E+01 -0.145097111382E+00  0.000000000000E+00  0.210531717314E-01  0.127735198433E+01  0.209006887547E-02
  0.127944205321E+01 -0.120941840898E+00  0.000000000000E+00  0.146269288797E-01  0.127944205321E+01  0.209006887547E-02
  0.128153212208E+01 -0.100375021830E+00  0.000000000000E+00  0.100751450073E-01  0.128153212208E+01  0.209006887547E-02
  0.128362219096E+01 -0.829513454473E-01  0.000000000000E+00  0.688092571151E-02  0.128362219096E+01  0.209006887547E-02
  0.128571225983E+01 -0.682633385385E-01  0.000000000000E+00  0.465988338842E-02  0.128571225983E+01  0.209006887547E-02
  0.128780232871E+01 -0.559417042886E-01  0.000000000000E+00  0.312947427872E-02  0.128780232871E+01  0.209006887547E-02
  0.128989239758E+01 -0.456547402505E-01  0.000000000000E+00  0.208435530734E-02  0.128989239758E+01  0.209006887547E-02
  0.129198246646E+01 -0.371070278871E-01  0.000000000000E+00  0.137693151862E-02  0.129198246646E+01  0.209006887547E-02
  0.129407253534E+01 -0.300375725615E-01  0.000000000000E+00  0.902255765389E-03  0.129407253534E+01  0.209006887547E-02
  0.129616260421E+01 -0.242175539644E-01  0.000000000000E+00  0.586489920019E-03  0.129616260421E+01  0.209006887547E-02
  0.129825267309E+01 -0.194478262493E-01  0.000000000000E+00  0.378217945823E-03  0.129825267309E+01  0.209006887547E-02
  0.130034274196E+01 -0.155562858198E-01  0.000000000000E+00  0.241998028509E-03  0.130034274196E+01  0.209006887547E-02
  0.130243281084E+01 -0.123952037583E-01  0.000000000000E+00  0.153641076209E-03  0.130243281084E+01  0.209006887547E-02
  0.130452287971E+01 -0.983860006086E-02  0.000000000000E+00  0.967980511576E-04  0.130452287971E+01  0.209006887547E-02
  0.130661294859E+01 -0.777971868289E-02  0.000000000000E+00  0.605240227849E-04  0.130661294859E+01  0.209006887547E-02
  0.130870301746E+01 -0.612864623842E-02  0.000000000000E+00  0.375603047157E-04  0.130870301746E+01  0.209006887547E-02
  0.131079308634E+01 -0.481010322181E-02  0.000000000000E+00  0.231370930044E-04  0.131079308634E+01  0.209006887547E-02
  0.131288315521E+01 -0.376142485847E-02  0.000000000000E+00  0.141483169659E-04  0.131288315521E+01  0.209006887547E-02
  0.131497322409E+01 -0.293073909124E-02  0.000000000000E+00  0.858923162093E-05  0.131497322409E+01  0.209006887547E-02
  0.131706329297E+01 -0.227534192347E-02  0.000000000000E+00  0.517718086868E-05  0.131706329297E+01  0.209006887547E-02
  0.131915336184E+01 -0.176026515278E-02  0.000000000000E+00  0.309853340809E-05  0.131915336184E+01  0.209006887547E-02
  0.132124343072E+01 -0.135702487468E-02  0.000000000000E+00  0.184151651049E-05  0.132124343072E+01  0.209006887547E-02
  0.132333349959E+01 -0.104253696513E-02  0.000000000000E+00  0.108688332367E-05  0.132333349959E+01  0.209006887547E-02
  0.132542356847E+01 -0.798185797510E-03  0.000000000000E+00  0.637100567347E-06  0.132542356847E+01  0.209006887547E-02
  0.132751363734E+01 -0.609031401693E-03  0.000000000000E+00  0.370919248248E-06  0.132751363734E+01  0.209006887547E-02
  0.132960370622E+01 -0.463139878682E-03  0.000000000000E+00  0.214498547226E-06  0.132960370622E+01  0.209006887547E-02
  0.133169377509E+01 -0.351022147501E-03  0.000000000000E+00  0.123216548036E-06  0.133169377509E+01  0.209006887547E-02
  0.133378384397E+01 -0.265166823171E-03  0.000000000000E+00  0.703134441105E-07  0.133378384397E+01  0.209006887547E-02
  0.133587391284E+01 -0.199654043775E-03  0.000000000000E+00  0.398617371959E-07  0.133587391284E+01  0.209006887547E-02
  0.133796398172E+01 -0.149838255994E-03  0.000000000000E+00  0.224515029594E-07  0.133796398172E+01  0.209006887547E-02
  0.134005405060E+01 -0.112089234385E-03  0.000000000000E+00  0.125639964650E-07  0.134005405060E+01  0.209006887547E-02
  0.134214411947E+01 -0.835818807501E-04  0.000000000000E+00  0.698593078973E-08  0.134214411947E+01  0.209006887547E-02
  0.134423418835E+01 -0.621265757326E-04  0.000000000000E+00  0.385971141226E-08  0.134423418835E+01  0.209006887547E-02
  0.134632425722E+01 -0.460330023762E-04  0.000000000000E+00  0.211903730777E-08  0.134632425722E+01  0.209006887547E-02
  0.134841432610E+01 -0.340014114279E-04  0.000000000000E+00  0.115609597909E-08  0.134841432610E+01  0.209006887547E-02
  0.135050439497E+01 -0.250362399062E-04  0.000000000000E+00  0.626813308642E-09  0.135050439497E+01  0.209006887547E-02
  0.135259446385E+01 -0.183778268112E-04  0.000000000000E+00  0.337744518301E-09  0.135259446385E+01  0.209006887547E-02
  0.135468453272E+01 -0.134486938249E-04  0.000000000000E+00  0.180867365596E-09  0.135468453272E+01  0.209006887547E-02
  0.135677460160E+01 -0.981148221297E-05  0.000000000000E+00  0.962651832155E-10  0.135677460160E+01  0.209006887547E-02
  0.135886467047E+01 -0.713616726497E-05  0.000000000000E+00  0.509248832337E-10  0.135886467047E+01  0.209006887547E-02
  0.136095473935E+01 -0.517461813416E-05  0.000000000000E+00  0.267766728344E-10  0.136095473935E+01  0.209006887547E-02
  0.136304480823E+01 -0.374094361301E-05  0.000000000000E+00  0.139946591157E-10  0.136304480823E+01  0.209006887547E-02
  0.136513487710E+01 -0.269637303489E-05  0.000000000000E+00  0.727042754328E-11  0.136513487710E+01  0.209006887547E-02
  0.136722494598E+01 -0.193767458173E-05  0.000000000000E+00  0.375458278467E-11  0.136722494598E+01  0.209006887547E-02
  0.136931501485E+01 -0.138831999594E-05  0.000000000000E+00  0.192743241114E-11  0.136931501485E+01  0.209006887547E-02
